603 articles
+-----------------------------------------+-------------+--------+---------------+---------------+
| Titlu                                   |    Autor    |  Tip   | Numar versuri | Numar cuvinte |
| Iubire unic strălucită                  | Traian Dorz | poezie |       34      |      135      |
| Când Chip Tu vei lua                    | Traian Dorz | poezie |       29      |      117      |
| Orice preţ mi-ai cere                   | Traian Dorz | poezie |       29      |       85      |
| O, dacă ne-ai lungit atât               | Traian Dorz | poezie |       24      |      100      |
| Să folosesc Iubirii                     | Traian Dorz | poezie |       29      |       67      |
| Aici vom rămânea                        | Traian Dorz | poezie |       29      |      104      |
| După ce un om devine                    | Traian Dorz | poezie |       19      |       63      |
| Nimica nu-i mai scurt                   | Traian Dorz | poezie |       29      |      137      |
| La cei ce ne urmează                    | Traian Dorz | poezie |       29      |       86      |
| Din Tine este-mpărtăşirea               | Traian Dorz | poezie |       14      |       47      |
| Tu poţi să cauţi...                     | Traian Dorz | poezie |       34      |      157      |
| Ce rost mai ai tu?                      | Traian Dorz | poezie |       31      |      131      |
| O, deşertăciune-s toate                 | Traian Dorz | poezie |       29      |      113      |
| Nu atunci e liber omul                  | Traian Dorz | poezie |       19      |      141      |
| Nu fugi de adevărul                     | Traian Dorz | poezie |       29      |       94      |
| Toată slava lumii-i                     | Traian Dorz | poezie |       14      |       97      |
| De nu-mi erai decât un Prieten          | Traian Dorz | poezie |       29      |      124      |
| Să cauţi doar ce-i curat                | Traian Dorz | poezie |       20      |       91      |
| În Cartea Ta...                         | Traian Dorz | poezie |       34      |      185      |
| O, cât de dulce e viaţa                 | Traian Dorz | poezie |       30      |      124      |
| De unde-am început                      | Traian Dorz | poezie |       31      |      137      |
| Ce-nşelător e gândul dus...             | Traian Dorz | poezie |       24      |      108      |
| O, fraţii mei vi-i greu                 | Traian Dorz | poezie |       26      |      114      |
| Suflet al meu                           | Traian Dorz | poezie |       31      |      152      |
| Păcat e tot ce duci                     | Traian Dorz | poezie |       26      |      133      |
| Să iau cât mai puţin                    | Traian Dorz | poezie |       24      |      111      |
| Cu ce gând caţi                         | Traian Dorz | poezie |       34      |       96      |
| Sunt gata să-Ţi urmez                   | Traian Dorz | poezie |       24      |      103      |
| Am fost în multe locuri                 | Traian Dorz | poezie |       29      |      136      |
| Din Duhul Tău învăţ                     | Traian Dorz | poezie |       35      |      162      |
| De Tine sunt legat Isus                 | Traian Dorz | poezie |       29      |      133      |
| Doar gândul Tău mă poate                | Traian Dorz | poezie |       29      |      110      |
| Mereu mai naltă şi curată               | Traian Dorz | poezie |       34      |      147      |
| Îţi mulţumim cu lacrimi                 | Traian Dorz | poezie |       24      |      131      |
| Nu-i loc mai sfânt                      | Traian Dorz | poezie |       35      |      159      |
| Nu-mi pare rău, Isus                    | Traian Dorz | poezie |       26      |      135      |
| Nu poţi a te nălţa                      | Traian Dorz | poezie |       35      |      177      |
| Cu cât mai strâns                       | Traian Dorz | poezie |       24      |      121      |
| Chiar omul cel mai tare                 | Traian Dorz | poezie |       29      |      120      |
| Ce minunat eşti în lumina               | Traian Dorz | poezie |       24      |       94      |
| Tu eşti Acel ce-n gerul                 | Traian Dorz | poezie |       29      |      111      |
| Mereu ne umple graiul                   | Traian Dorz | poezie |       29      |       89      |
| Din câte lucruri                        | Traian Dorz | poezie |       29      |      124      |
| O, treci adânc...                       | Traian Dorz | poezie |       26      |      107      |
| N-aş vrea decât                         | Traian Dorz | poezie |       19      |       87      |
| Oriunde-aş asculta                      | Traian Dorz | poezie |       19      |       69      |
| De dragoste şi milă are                 | Traian Dorz | poezie |       24      |       96      |
| Ce dragă mi-e viaţa                     | Traian Dorz | poezie |       29      |       93      |
| Flămând ca nu de pâine                  | Traian Dorz | poezie |       31      |      126      |
| Neliniştit îmi este duhul               | Traian Dorz | poezie |       24      |       80      |
| Tu Cel al cărui Nume                    | Traian Dorz | poezie |       19      |      117      |
| Nu-ţi risipi din viaţă                  | Traian Dorz | poezie |       26      |       86      |
| Eu Te iubesc                            | Traian Dorz | poezie |       29      |      125      |
| Când faţa eu mi-o-ntorc                 | Traian Dorz | poezie |       14      |       59      |
| Ca nişte tunete                         | Traian Dorz | poezie |       25      |      119      |
| O, ştiu că va veni o stare              | Traian Dorz | poezie |       26      |      123      |
| Celor ce răzbesc nainte                 | Traian Dorz | poezie |       29      |       95      |
| Nu voi dormi                            | Traian Dorz | poezie |       29      |      119      |
| O, dacă-n alte mâini...                 | Traian Dorz | poezie |       34      |      146      |
| Mai sus voi acei                        | Traian Dorz | poezie |       29      |      127      |
| Când tot ce văd                         | Traian Dorz | poezie |       29      |      153      |
| A fost cândva o Veşnicie                | Traian Dorz | poezie |       24      |      107      |
| De n-ai fi Tu, n-ar fi                  | Traian Dorz | poezie |       24      |      105      |
| Tu eşti în noi                          | Traian Dorz | poezie |       24      |      125      |
| O, Tu Izvorul Bucuriei                  | Traian Dorz | poezie |       24      |      104      |
| Se duc cocorii...                       | Traian Dorz | poezie |       31      |      148      |
| Se duce-n toată lumea vântul            | Traian Dorz | poezie |       29      |      123      |
| Tu ai făcut spre sete                   | Traian Dorz | poezie |       24      |      115      |
| Numărate-s ale mele                     | Traian Dorz | poezie |       35      |      123      |
| Tu ne-ai promis Împărăţia               | Traian Dorz | poezie |       29      |      128      |
| Dragostea când e curată                 | Traian Dorz | poezie |       31      |      105      |
| Adevărul când îl ai                     | Traian Dorz | poezie |       29      |       93      |
| Când Tu-mi pluteşti                     | Traian Dorz | poezie |       34      |      130      |
| Eu sunt un strop                        | Traian Dorz | poezie |       29      |      126      |
| Ieşi din Sodomă                         | Traian Dorz | poezie |       29      |      106      |
| Nu-i greu să uiţi                       | Traian Dorz | poezie |       31      |      157      |
| În ceasul sfânt al serii                | Traian Dorz | poezie |       31      |      100      |
| Să nu pot Doamne                        | Traian Dorz | poezie |       29      |      104      |
| Până nu-ţi zideşti căldura              | Traian Dorz | poezie |       25      |       88      |
| Neliniştitul suflet                     | Traian Dorz | poezie |       26      |       85      |
| Pot să treacă mulţi...                  | Traian Dorz | poezie |       29      |      113      |
| Mai trecător e chipul lumii             | Traian Dorz | poezie |       29      |      126      |
| O, cum simţim puternic                  | Traian Dorz | poezie |       29      |      122      |
| Dacă ostenesc Isuse                     | Traian Dorz | poezie |       29      |      117      |
| Numele Tău L-am scris                   | Traian Dorz | poezie |       24      |      113      |
| Îţi mulţumesc că m-ai făcut             | Traian Dorz | poezie |       24      |      105      |
| În dar mi-ai dat                        | Traian Dorz | poezie |       19      |       71      |
| Nu poate omul mândru                    | Traian Dorz | poezie |       29      |       98      |
| Să dau oricui                           | Traian Dorz | poezie |       34      |      117      |
| O, dacă-ntrebi                          | Traian Dorz | poezie |       29      |      108      |
| Tu n-ai ştiut                           | Traian Dorz | poezie |       24      |       86      |
| O, dragi fraţi şi surori                | Traian Dorz | poezie |       29      |      159      |
| Căutat-am cândva...                     | Traian Dorz | poezie |       29      |      111      |
| Ca harul dragostei                      | Traian Dorz | poezie |       29      |      115      |
| Nu-i bătrân nicicând                    | Traian Dorz | poezie |       29      |      102      |
| Numai Cuvântul Tău                      | Traian Dorz | poezie |       34      |      123      |
| Chiar şi de m-ai da                     | Traian Dorz | poezie |       34      |      143      |
| Isuse, niciodată                        | Traian Dorz | poezie |       26      |       85      |
| Cântările noastre                       | Traian Dorz | poezie |       24      |      120      |
| Aşa Te rog Isuse                        | Traian Dorz | poezie |       34      |      140      |
| Glasul rugăciunii mele                  | Traian Dorz | poezie |       39      |      126      |
| În cea mai minunată                     | Traian Dorz | poezie |       29      |      117      |
| Pot trăi şi făr-de casă                 | Traian Dorz | poezie |       17      |      112      |
| O Doamne răsplăteşte                    | Traian Dorz | poezie |       29      |       91      |
| O, n-auzi cum îţi geme?                 | Traian Dorz | poezie |       24      |       93      |
| S-au dus cei răi                        | Traian Dorz | poezie |       19      |      119      |
| Din străfundul veşniciei                | Traian Dorz | poezie |       29      |       98      |
| Când ai iubirea lui Hristos             | Traian Dorz | poezie |       29      |       97      |
| Iubeşte suflete şi luptă                | Traian Dorz | poezie |       29      |      121      |
| Cum să poţi hrăni pe alţii?             | Traian Dorz | poezie |       29      |      118      |
| Dacă nu-i acuma                         | Traian Dorz | poezie |       26      |      117      |
| Oricât de frumos, odată                 | Traian Dorz | poezie |       23      |      138      |
| Crede şi-ndrăzneşte                     | Traian Dorz | poezie |       19      |       92      |
| Oricât ai fi întruna                    | Traian Dorz | poezie |       29      |       87      |
| O, Dragoste-a lui Dumnezeu              | Traian Dorz | poezie |       32      |      139      |
| Stăruieşte, rabdă, luptă...             | Traian Dorz | poezie |       19      |       73      |
| De soare am nevoie                      | Traian Dorz | poezie |       29      |      102      |
| Doamne, dorul meu de-acum               | Traian Dorz | poezie |       35      |      149      |
| Doamne, sunt un mugur                   | Traian Dorz | poezie |       30      |      137      |
| Să-ţi faci puţini prieteni              | Traian Dorz | poezie |       14      |      107      |
| Nu alunga pe nimeni                     | Traian Dorz | poezie |       24      |       83      |
| A lumii avuţii le caută...              | Traian Dorz | poezie |       14      |      125      |
| Al tău e numai Astăzi                   | Traian Dorz | poezie |       26      |      102      |
| Binecuvântează Doamne adunările         | Traian Dorz | poezie |       29      |      194      |
| Hristos e-Acela ce-ţi grăieşte          | Traian Dorz | poezie |       29      |      128      |
| Doamne, binecuvântează nunta            | Traian Dorz | poezie |       24      |      152      |
| Doamne, ce sărac e-acela                | Traian Dorz | poezie |       29      |       98      |
| Ca anii tinereţii                       | Traian Dorz | poezie |       19      |      107      |
| Mai orb ca cel fără vedere              | Traian Dorz | poezie |       29      |      116      |
| Ce suntem noi Doamne?                   | Traian Dorz | poezie |       19      |      109      |
| Cel care-a plătit vieţii                | Traian Dorz | poezie |       29      |       99      |
| Viaţa se grăbeşte...                    | Traian Dorz | poezie |       29      |       94      |
| Nu-ţi povesti durerea                   | Traian Dorz | poezie |       19      |      117      |
| Dacă încă-ţi mai trăieşte               | Traian Dorz | poezie |       17      |       62      |
| Păşind încet                            | Traian Dorz | poezie |       29      |      134      |
| Psalmistului, ispita lumii              | Traian Dorz | poezie |       23      |      122      |
| Priveşte-n jur frumseţea                | Traian Dorz | poezie |       29      |       88      |
| Câmpii de grâne coapte                  | Traian Dorz | poezie |       9       |       51      |
| Între cea mai naltă                     | Traian Dorz | poezie |       29      |       93      |
| Tu gemi, dar iată-n lume                | Traian Dorz | poezie |       29      |      102      |
| Aproape, ca o seară...                  | Traian Dorz | poezie |       29      |       90      |
| Viaţa ta e rodul tău                    | Traian Dorz | poezie |       19      |       93      |
| Tu-ţi duci pe totdeauna                 | Traian Dorz | poezie |       24      |       79      |
| Un fir subţire...                       | Traian Dorz | poezie |       24      |      108      |
| Mai multă adâncime!                     | Traian Dorz | poezie |       29      |       93      |
| Un foc, de câte ori                     | Traian Dorz | poezie |       29      |      130      |
| Nici dragostea vieţii                   | Traian Dorz | poezie |       26      |       95      |
| Un sol ceresc                           | Traian Dorz | poezie |       26      |      101      |
| Să fie-n veci lumina...                 | Traian Dorz | poezie |       34      |      109      |
| De eşti un fiu Luminii                  | Traian Dorz | poezie |       29      |      111      |
| Ce scurtă-i ziua asta                   | Traian Dorz | poezie |       29      |       97      |
| Tot ce-ai avut                          | Traian Dorz | poezie |       28      |      147      |
| Când ai Lumina-n tine                   | Traian Dorz | poezie |       14      |       98      |
| Nu-i spre fericire calea                | Traian Dorz | poezie |       29      |       99      |
| Să mă mustraţi prieteni                 | Traian Dorz | poezie |       31      |       94      |
| Când nu voi mai întoarce...             | Traian Dorz | poezie |       16      |       58      |
| Nu te-ngriji de Mâine                   | Traian Dorz | poezie |       29      |       97      |
| Nu te teme, crede!                      | Traian Dorz | poezie |       61      |      207      |
| Ispita îţi întinde...                   | Traian Dorz | poezie |       20      |      106      |
| Tu cel ce stingi lumina                 | Traian Dorz | poezie |       20      |      119      |
| S-au dus de-acuma anii...               | Traian Dorz | poezie |       34      |      112      |
| Nimic nu-i o-nşelare                    | Traian Dorz | poezie |       29      |       87      |
| Din tot ce-aduni                        | Traian Dorz | poezie |       29      |      127      |
| Nimic nu vezi                           | Traian Dorz | poezie |       29      |       95      |
| Sărmane suflet fără Domnul              | Traian Dorz | poezie |       29      |      140      |
| Oricât ţi-ar fi de multe                | Traian Dorz | poezie |       29      |      188      |
| Şi tu ai să pleci odată                 | Traian Dorz | poezie |       26      |      113      |
| Oricâţi ani de lacrimi                  | Traian Dorz | poezie |       19      |       97      |
| Ce ruşinaţi se vor întoarce             | Traian Dorz | poezie |       26      |      112      |
| Cuvântul Tău Isuse în orice zi          | Traian Dorz | poezie |       26      |       84      |
| Nu vrei tu să-ţi mai vezi?              | Traian Dorz | poezie |       29      |      129      |
| Tu singur îţi faci raiul                | Traian Dorz | poezie |       22      |      109      |
| În jurul tot, Lumina...                 | Traian Dorz | poezie |       19      |      122      |
| Nu poţi cuprinde marea                  | Traian Dorz | poezie |       29      |      103      |
| Mergeam şi eu odată                     | Traian Dorz | poezie |       22      |      116      |
| Cum poţi să umbli oare?                 | Traian Dorz | poezie |       27      |      101      |
| De ce n-ai mulţumire?                   | Traian Dorz | poezie |       29      |       90      |
| Din vuietul mulţimii                    | Traian Dorz | poezie |       26      |       84      |
| Când ochii storşi                       | Traian Dorz | poezie |       24      |      129      |
| Cu fiecare clipă...                     | Traian Dorz | poezie |       26      |       90      |
| Ce mult grijim                          | Traian Dorz | poezie |       26      |      105      |
| Se-ntunecă, s-aprindem...               | Traian Dorz | poezie |       19      |      106      |
| Păcatului şi firii                      | Traian Dorz | poezie |       17      |       94      |
| Câtă vreme pentru tine                  | Traian Dorz | poezie |       26      |      104      |
| Mai taci şi de-astă dată                | Traian Dorz | poezie |       19      |      125      |
| De vrei s-ajungi stăpânul               | Traian Dorz | poezie |       26      |       82      |
| Când eşti dat în mâna...                | Traian Dorz | poezie |       29      |      167      |
| În zadar e cerul sus...                 | Traian Dorz | poezie |       35      |      123      |
| Nu te lăsa furat                        | Traian Dorz | poezie |       29      |      127      |
| Scurt şi mărginit                       | Traian Dorz | poezie |       29      |      120      |
| Sărmani alergători                      | Traian Dorz | poezie |       29      |      113      |
| Că n-ai făcut                           | Traian Dorz | poezie |       19      |       87      |
| Spre Tine Doamne                        | Traian Dorz | poezie |       29      |      106      |
| Îmi pare rău                            | Traian Dorz | poezie |       29      |      133      |
| Ce har e-n inimă                        | Traian Dorz | poezie |       29      |      118      |
| Încrede-te-n nădejdea                   | Traian Dorz | poezie |       24      |       95      |
| Nu pot să văd                           | Traian Dorz | poezie |       14      |       67      |
| Când vrei să afli                       | Traian Dorz | poezie |       19      |       74      |
| Harul de-a pătrunde                     | Traian Dorz | poezie |       29      |       96      |
| Pacea care-o ai                         | Traian Dorz | poezie |       24      |       75      |
| Cei ce-au mers                          | Traian Dorz | poezie |       29      |      119      |
| Când nu gândeşti                        | Traian Dorz | poezie |       29      |      140      |
| De nu poţi face-atâta                   | Traian Dorz | poezie |       29      |      129      |
| De nu te bucuri                         | Traian Dorz | poezie |       25      |      128      |
| Mi-e mai uşor să plâng                  | Traian Dorz | poezie |       29      |      138      |
| Veni-va clipa când...                   | Traian Dorz | poezie |       34      |      126      |
| N-aştepta rugare multă                  | Traian Dorz | poezie |       29      |      113      |
| Ce greu atârnă                          | Traian Dorz | poezie |       24      |       98      |
| Şi tu şi eu...                          | Traian Dorz | poezie |       29      |      126      |
| Să spui, dar nu                         | Traian Dorz | poezie |       29      |      138      |
| Priveşte ochii                          | Traian Dorz | poezie |       29      |      119      |
| Iubirea trupului                        | Traian Dorz | poezie |       29      |      110      |
| Ascultă când Hristos                    | Traian Dorz | poezie |       29      |      121      |
| Purtătorule-al luminii                  | Traian Dorz | poezie |       26      |      106      |
| Nu moşteneşti                           | Traian Dorz | poezie |       29      |      117      |
| Stăpâneşte-te-n mânie                   | Traian Dorz | poezie |       19      |       67      |
| Precum lumina                           | Traian Dorz | poezie |       24      |       93      |
| O, de păcat să te cutremuri             | Traian Dorz | poezie |       29      |      123      |
| O, Nume Sfânt...                        | Traian Dorz | poezie |       31      |      140      |
| Un glas iubit                           | Traian Dorz | poezie |       26      |       86      |
| Coboară ziua...                         | Traian Dorz | poezie |       29      |       85      |
| O, clipa revederii Lui                  | Traian Dorz | poezie |       29      |       94      |
| În veci nu poate fi...                  | Traian Dorz | poezie |       29      |      111      |
| Părinte, nu-nceta!                      | Traian Dorz | poezie |       29      |      115      |
| Iubeşte-amarul rugăciunii               | Traian Dorz | poezie |       29      |      100      |
| Ai fost dator...                        | Traian Dorz | poezie |       29      |      124      |
| Când mi-ai descoperit                   | Traian Dorz | poezie |       29      |      116      |
| În clipa mărturiei                      | Traian Dorz | poezie |       26      |       95      |
| Când toată viaţa...                     | Traian Dorz | poezie |       26      |      117      |
| Să nu uiţi niciodată                    | Traian Dorz | poezie |       29      |      124      |
| Sfânt Adevăr...                         | Traian Dorz | poezie |       26      |      113      |
| Tot ce-i pe lume                        | Traian Dorz | poezie |       29      |      108      |
| Iubirea lui Hristos                     | Traian Dorz | poezie |       29      |      117      |
| O, întâia mea credinţă!...              | Traian Dorz | poezie |       29      |      103      |
| Nu spune, făptuind                      | Traian Dorz | poezie |       29      |      115      |
| Un credincios nu poate                  | Traian Dorz | poezie |       29      |      124      |
| Tot ce din Tatăl Sfânt                  | Traian Dorz | poezie |       24      |      103      |
| Ce sfânt e-un legământ                  | Traian Dorz | poezie |       29      |      114      |
| De nu poţi face-o bucurie               | Traian Dorz | poezie |       29      |      125      |
| Lumina-i zâmbetul iubirii               | Traian Dorz | poezie |       24      |       85      |
