+-------------------------------------+-------------------------------------+------------------------------+--------+-----------------+
|            Cuvânt inițial           |          Cuvânt înlocuitor          |            Regulă            |  Câmp  | Număr procesări |
|                'Sînt'               |                'Sunt'               |        replace_words         | verses |        8        |
|               'atîtea'              |               'atâtea'              |        replace_words         | verses |        8        |
|               'tîrziu'              |               'târziu'              |        replace_words         | verses |        8        |
|               'dintîi'              |               'dintâi'              |        replace_words         | verses |        8        |
|             'întîmplat'             |             'întâmplat'             |        replace_words         | verses |        8        |
|              'sîngele'              |              'sângele'              |        replace_words         | verses |        8        |
|             'sfîrşitul'             |             'sfârşitul'             |        replace_words         | verses |        8        |
|              'sfîrşit'              |              'sfârşit'              |        replace_words         | verses |        7        |
|            'frămîntările'           |            'frământările'           |        replace_words         | verses |        7        |
|               'mîntui'              |               'mântui'              |        replace_words         | verses |        7        |
|               'Întîi'               |               'Întâi'               |        replace_words         | verses |        7        |
|               'Stînca'              |               'Stânca'              |        replace_words         | verses |        7        |
|               'sfînt'               |               'sfânt'               |        replace_words         | verses |        7        |
|               'mîncat'              |               'mâncat'              |        replace_words         | verses |        7        |
|              'stîlpul'              |              'stâlpul'              |        replace_words         | verses |        7        |
|               'cîntăm'              |               'cântăm'              |        replace_words         | verses |        7        |
|              'cîntare'              |              'cântare'              |        replace_words         | verses |        7        |
|               'cîteva'              |               'câteva'              |        replace_words         | verses |        7        |
|               'pîinea'              |               'pâinea'              |        replace_words         | verses |        7        |
|               'văzînd'              |               'văzând'              |        replace_words         | verses |        6        |
|                'mîna'               |                'mâna'               |        replace_words         | verses |        6        |
|               'curînd'              |               'curând'              |        replace_words         | verses |        6        |
|              'strîngă'              |              'strângă'              |        replace_words         | verses |        6        |
|               'zicînd'              |               'zicând'              |        replace_words         | verses |        6        |
|              'cîntări'              |              'cântări'              |        replace_words         | verses |        6        |
|              'întîlnim'             |              'întâlnim'             |        replace_words         | verses |        5        |
|             'întîmplare'            |             'întâmplare'            |        replace_words         | verses |        5        |
|              'Cuvîntul'             |              'Cuvântul'             |        replace_words         | verses |        5        |
|           'binecuvîntată'           |           'binecuvântată'           |        replace_words         | verses |        5        |
|               'stîlp'               |               'stâlp'               |        replace_words         | verses |        5        |
|                'Pînă'               |                'Până'               |        replace_words         | verses |        5        |
|              'gîndesc'              |              'gândesc'              |        replace_words         | verses |        5        |
|               'cîrtit'              |               'cârtit'              |        replace_words         | verses |        5        |
|              'pogorît'              |              'pogorât'              |        replace_words         | verses |        5        |
|               'stînca'              |               'stânca'              |        replace_words         | verses |        5        |
|               'Sfînt'               |               'Sfânt'               |        replace_words         | verses |        4        |
|               'atîţia'              |               'atâţia'              |        replace_words         | verses |        4        |
|           'binecuvîntarea'          |           'binecuvântarea'          |        replace_words         | verses |        4        |
|             'Mîntuirea'             |             'Mântuirea'             |        replace_words         | verses |        4        |
|               'adîncă'              |               'adâncă'              |        replace_words         | verses |        4        |
|              'sînteţi'              |              'sunteţi'              |        replace_words         | verses |        4        |
|               'stînd'               |               'stând'               |        replace_words         | verses |        4        |
|              'întîmplă'             |              'întâmplă'             |        replace_words         | verses |        4        |
|               'mîine'               |               'mâine'               |        replace_words         | verses |        4        |
|               'cîntec'              |               'cântec'              |        replace_words         | verses |        4        |
|               'cîntat'              |               'cântat'              |        replace_words         | verses |        4        |
|              'legămînt'             |              'legământ'             |        replace_words         | verses |        4        |
|                 '. '                |                 '.'                 |         strip_spaces         | verses |        3        |
|             'frămîntări'            |             'frământări'            |        replace_words         | verses |        3        |
|               'omorît'              |               'omorât'              |        replace_words         | verses |        3        |
|              'cîrciumă'             |              'cârciumă'             |        replace_words         | verses |        3        |
|              'cuvîntul'             |              'cuvântul'             |        replace_words         | verses |        3        |
|              'cîntînd'              |              'cântând'              |        replace_words         | verses |        3        |
|           'binecuvîntare'           |           'binecuvântare'           |        replace_words         | verses |        3        |
|               'strîns'              |               'strâns'              |        replace_words         | verses |        3        |
|               'mîncam'              |               'mâncam'              |        replace_words         | verses |        3        |
|              'rămînea'              |              'rămânea'              |        replace_words         | verses |        3        |
|               'Sîntem'              |               'Suntem'              |        replace_words         | verses |        3        |
|                'rîul'               |                'râul'               |        replace_words         | verses |        3        |
|             'legămîntul'            |             'legământul'            |        replace_words         | verses |        3        |
|            'întîmplările'           |            'întâmplările'           |        replace_words         | verses |        2        |
|               'sînge'               |               'sânge'               |        replace_words         | verses |        2        |
|               'vîntul'              |               'vântul'              |        replace_words         | verses |        2        |
|            'Frămîntările'           |            'Frământările'           |        replace_words         | verses |        2        |
|                'rîu'                |                'râu'                |        replace_words         | verses |        2        |
|              'coborît'              |              'coborât'              |        replace_words         | verses |        2        |
|             'înfrîngere'            |             'înfrângere'            |        replace_words         | verses |        2        |
|               'mînia'               |               'mânia'               |        replace_words         | verses |        2        |
|               'urîţi'               |               'urâţi'               |        replace_words         | verses |        2        |
|              'strînge'              |              'strânge'              |        replace_words         | verses |        2        |
|               'cerînd'              |               'cerând'              |        replace_words         | verses |        2        |
|              'sîngelui'             |              'sângelui'             |        replace_words         | verses |        2        |
|                'Cît'                |                'Cât'                |        replace_words         | verses |        2        |
|              'trecînd'              |              'trecând'              |        replace_words         | verses |        2        |
|           'binecuvîntate'           |           'binecuvântate'           |        replace_words         | verses |        2        |
|              'Stîlpul'              |              'Stâlpul'              |        replace_words         | verses |        2        |
|               'cîţiva'              |               'câţiva'              |        replace_words         | verses |        2        |
|            'desăvîrşită'            |            'desăvârşită'            |        replace_words         | verses |        2        |
|               'cînta'               |               'cânta'               |        replace_words         | verses |        2        |
|              'Cîntare'              |              'Cântare'              |        replace_words         | verses |        2        |
|             'cîntările'             |             'cântările'             |        replace_words         | verses |        2        |
|             'frămîntare'            |             'frământare'            |        replace_words         | verses |        2        |
|             'cîrtirile'             |             'cârtirile'             |        replace_words         | verses |        2        |
|              'cîinele'              |              'câinele'              |        replace_words         | verses |        2        |
|              'pămîntul'             |              'pământul'             |        replace_words         | verses |        2        |
|               'mănînc'              |               'mănânc'              |        replace_words         | verses |        2        |
|               'încît'               |               'încât'               |        replace_words         | verses |        2        |
|                'Isus                |          'Isus Biruitorul'          | replace_newlines_with_spaces | verses |        2        |
|             Biruitorul'             |                                     |                              |        |                 |
| 'Fiule! Ostaşule...de pe Golgota. ' | 'Fiule! Ostaşule...de pe Golgota. ' | replace_newlines_with_spaces | verses |        2        |
| ', cum ar zice c...eu să lucreze! ' | ', cum ar zice c...zeu să lucreze!' |         strip_spaces         | verses |        1        |
| ', retragerea în...vuietul lumii. ' | ', retragerea în... vuietul lumii.' |         strip_spaces         | verses |        1        |
|            ' fericită! '            |             ' fericită!'            |         strip_spaces         | verses |        1        |
| ', apoi noi sînt...stea Domnului. ' | ', apoi noi sînt...astea Domnului.' |         strip_spaces         | verses |        1        |
| ' de lîngă cupto...le lui Faraon. ' | ' de lîngă cupto...ele lui Faraon.' |         strip_spaces         | verses |        1        |
| '... este lupta ...arte la viaţă. ' | '... este lupta ...oarte la viaţă.' |         strip_spaces         | verses |        1        |
| '. Slăvit să fie...de iobăgia ta! ' | '. Slăvit să fie... de iobăgia ta!' |         strip_spaces         | verses |        1        |
|             ' în lume. '            |             ' în lume.'             |         strip_spaces         | verses |        1        |
|          ' acestei lumi. '          |           ' acestei lumi.'          |         strip_spaces         | verses |        1        |
|                 ' '                 |                  ''                 |         strip_spaces         | verses |        1        |
|          ' (Deut. 8, 3). '          |           ' (Deut. 8, 3).'          |         strip_spaces         | verses |        1        |
|        ' (Numeri cap. 11). '        |         ' (Numeri cap. 11).'        |         strip_spaces         | verses |        1        |
| ', din stînca Go...ul veacurilor. ' | ', din stînca Go...tul veacurilor.' |         strip_spaces         | verses |        1        |
| ', care înseamnă...escordau uşor. ' | ', care înseamnă...descordau uşor.' |         strip_spaces         | verses |        1        |
| ' înseamnă: acor...loc înălţător. ' | ' înseamnă: acor... loc înălţător.' |         strip_spaces         | verses |        1        |
| '... opriţi-vă p...astă înălţare. ' | '... opriţi-vă p...eastă înălţare.' |         strip_spaces         | verses |        1        |
| '. Lupta cu Amal... cea lumească. ' | '. Lupta cu Amal...i cea lumească.' |         strip_spaces         | verses |        1        |
|         ' (Exod 17, 9-13). '        |         ' (Exod 17, 9-13).'         |         strip_spaces         | verses |        1        |
| '; a fost o preg... spre Hristos. ' | '; a fost o preg...l spre Hristos.' |         strip_spaces         | verses |        1        |
| '. Să nu faci ac...alul Golgotei. ' | '. Să nu faci ac...ealul Golgotei.' |         strip_spaces         | verses |        1        |
| '. Fără darul şi... decît păcate. ' | '. Fără darul şi..., decît păcate.' |         strip_spaces         | verses |        1        |
|             ' fără El '             |              ' fără El'             |         strip_spaces         | verses |        1        |
| ' care iscodesc ... dulceaţa lui! ' | ' care iscodesc ...e dulceaţa lui!' |         strip_spaces         | verses |        1        |
| ', aveţi Crucea ...lce, de mîine. ' | ', aveţi Crucea ...ulce, de mîine.' |         strip_spaces         | verses |        1        |
|                'rînd'               |                'rând'               |        replace_words         | verses |        1        |
|             'mîntuitor'             |             'mântuitor'             |        replace_words         | verses |        1        |
|              'înfrînt'              |              'înfrânt'              |        replace_words         | verses |        1        |
|              'mormînt'              |              'mormânt'              |        replace_words         | verses |        1        |
|                'rîs'                |                'râs'                |        replace_words         | verses |        1        |
|             'desăvîrşit'            |             'desăvârşit'            |        replace_words         | verses |        1        |
|              'Hotărît'              |              'Hotărât'              |        replace_words         | verses |        1        |
|              'păscînd'              |              'păscând'              |        replace_words         | verses |        1        |
|             'adîncirea'             |             'adâncirea'             |        replace_words         | verses |        1        |
|             'îngîmfarea'            |             'îngâmfarea'            |        replace_words         | verses |        1        |
|              'dobîndi'              |              'dobândi'              |        replace_words         | verses |        1        |
|              'umblînd'              |              'umblând'              |        replace_words         | verses |        1        |
|               'gîndim'              |               'gândim'              |        replace_words         | verses |        1        |
|                'cîtă'               |                'câtă'               |        replace_words         | verses |        1        |
|               'mîniat'              |               'mâniat'              |        replace_words         | verses |        1        |
|               'Atîţia'              |               'Atâţia'              |        replace_words         | verses |        1        |
|              'Sînteţi'              |              'Sunteţi'              |        replace_words         | verses |        1        |
|              'luptînd'              |              'luptând'              |        replace_words         | verses |        1        |
|              'cîştigat'             |              'câştigat'             |        replace_words         | verses |        1        |
|              'alergînd'             |              'alergând'             |        replace_words         | verses |        1        |
|                'cîţi'               |                'câţi'               |        replace_words         | verses |        1        |
|              'oarecînd'             |              'oarecând'             |        replace_words         | verses |        1        |
|             'cîrtitori'             |             'cârtitori'             |        replace_words         | verses |        1        |
|            'Cîrmuitorul'            |            'Cârmuitorul'            |        replace_words         | verses |        1        |
|            'strîmtorare'            |            'strâmtorare'            |        replace_words         | verses |        1        |
|               'cuvînt'              |               'cuvânt'              |        replace_words         | verses |        1        |
|              'osîndim'              |              'osândim'              |        replace_words         | verses |        1        |
|              'Cîntarea'             |              'Cântarea'             |        replace_words         | verses |        1        |
|              'mîntuiţi'             |              'mântuiţi'             |        replace_words         | verses |        1        |
|               'ţîşnit'              |               'ţâşnit'              |        replace_words         | verses |        1        |
|              'arătîndu'             |              'arătându'             |        replace_words         | verses |        1        |
|              'aruncînd'             |              'aruncând'             |        replace_words         | verses |        1        |
|               'avînt'               |               'avânt'               |        replace_words         | verses |        1        |
|               'gîndul'              |               'gândul'              |        replace_words         | verses |        1        |
|                'vînt'               |                'vânt'               |        replace_words         | verses |        1        |
|              'tăbărît'              |              'tăbărât'              |        replace_words         | verses |        1        |
|               'mîncăm'              |               'mâncăm'              |        replace_words         | verses |        1        |
|              'Cîinele'              |              'Câinele'              |        replace_words         | verses |        1        |
|               'rămîne'              |               'rămâne'              |        replace_words         | verses |        1        |
|                'gînd'               |                'gând'               |        replace_words         | verses |        1        |
|              'mîncaţi'              |              'mâncaţi'              |        replace_words         | verses |        1        |
|               'mînca'               |               'mânca'               |        replace_words         | verses |        1        |
|              'mănînce'              |              'mănânce'              |        replace_words         | verses |        1        |
|               'cîrtea'              |               'cârtea'              |        replace_words         | verses |        1        |
|               'scîrbă'              |               'scârbă'              |        replace_words         | verses |        1        |
|              'mănîncă'              |              'mănâncă'              |        replace_words         | verses |        1        |
|              'strigînd'             |              'strigând'             |        replace_words         | verses |        1        |
|             'strîngerea'            |             'strângerea'            |        replace_words         | verses |        1        |
|              'cîrtire'              |              'cârtire'              |        replace_words         | verses |        1        |
|             'astîmpăra'             |             'astâmpăra'             |        replace_words         | verses |        1        |
|               'vîrful'              |               'vârful'              |        replace_words         | verses |        1        |
|               'Genesa'              |               'Geneza'              |        replace_words         | verses |        1        |
|             'pămînteşti'            |             'pământeşti'            |        replace_words         | verses |        1        |
|              'hotărît'              |              'hotărât'              |        replace_words         | verses |        1        |
|              'mîinile'              |              'mâinile'              |        replace_words         | verses |        1        |
|              'sfărîmat'             |              'sfărâmat'             |        replace_words         | verses |        1        |
|             'pămîntului'            |             'pământului'            |        replace_words         | verses |        1        |
|             'Legămîntul'            |             'Legământul'            |        replace_words         | verses |        1        |
|             'rînduieli'             |             'rânduieli'             |        replace_words         | verses |        1        |
|               'Rămîi'               |               'Rămâi'               |        replace_words         | verses |        1        |
|               'mînie'               |               'mânie'               |        replace_words         | verses |        1        |
|              'spunînd'              |              'spunând'              |        replace_words         | verses |        1        |
|               'stîncă'              |               'stâncă'              |        replace_words         | title  |        1        |
|              'Cîntarea'             |              'Cântarea'             |        replace_words         | title  |        1        |
| 'Istoria cu robi...uirii noastre. ' | 'Istoria cu robi...uirii noastre. ' | replace_newlines_with_spaces | verses |        1        |
| 'Robia egiptenil...tria Cerească. ' | 'Robia egiptenil...tria Cerească. ' | replace_newlines_with_spaces | verses |        1        |
| 'În acest înţele... cea cerească. ' | 'În acest înţele... cea cerească. ' | replace_newlines_with_spaces | verses |        1        |
| 'Aceste învăţătu...e spre Canaan. ' | 'Aceste învăţătu...e spre Canaan. ' | replace_newlines_with_spaces | verses |        1        |
| 'Domnul Isus să ...ul cel ceresc. ' | 'Domnul Isus să ...ul cel ceresc. ' | replace_newlines_with_spaces | verses |        1        |
| 'Cînd am ieşit d...terea Bibliei. ' | 'Cînd am ieşit d...terea Bibliei. ' | replace_newlines_with_spaces | verses |        1        |
|      'În acest înţele...r spre      | 'În acest înţele...r spre Canaan. ' | replace_newlines_with_spaces | verses |        1        |
|              Canaan. '              |                                     |                              |        |                 |
| 'Grea şi cumplit...od 1, 14, 11). ' | 'Grea şi cumplit...od 1, 14, 11). ' | replace_newlines_with_spaces | verses |        1        |
| 'Israelienii făc...poare întregi. ' | 'Israelienii făc...poare întregi. ' | replace_newlines_with_spaces | verses |        1        |
| 'Robia israelien...or a şi sosit. ' | 'Robia israelien...or a şi sosit. ' | replace_newlines_with_spaces | verses |        1        |
| 'Dar în icoana a...a şi a altora. ' | 'Dar în icoana a...a şi a altora. ' | replace_newlines_with_spaces | verses |        1        |
| 'Robia lui Farao...zi, de păcate. ' | 'Robia lui Farao...zi, de păcate. ' | replace_newlines_with_spaces | verses |        1        |
|      'Şi eu şi tu, fr...ni sînt     | 'Şi eu şi tu, fr...ni sînt în ea! ' | replace_newlines_with_spaces | verses |        1        |
|               în ea! '              |                                     |                              |        |                 |
| 'Despre această ...t (Ioan 3, 8). ' | 'Despre această ...t (Ioan 3, 8). ' | replace_newlines_with_spaces | verses |        1        |
| 'Lumea de azi es...ţi şi păcate). ' | 'Lumea de azi es...ţi şi păcate). ' | replace_newlines_with_spaces | verses |        1        |
| 'Faraon pretinde... este aceasta! ' | 'Faraon pretinde... este aceasta! ' | replace_newlines_with_spaces | verses |        1        |
| 'Fratele meu! Tu...ul diavolului? ' | 'Fratele meu! Tu...ul diavolului? ' | replace_newlines_with_spaces | verses |        1        |
| 'O Dumnezeule, ş...t pierzătoare! ' | 'O Dumnezeule, ş...t pierzătoare! ' | replace_newlines_with_spaces | verses |        1        |
| 'Grea era robia ...israelienilor. ' | 'Grea era robia ...israelienilor. ' | replace_newlines_with_spaces | verses |        1        |
| 'În şcoala cea g...xod 2, 23-25). ' | 'În şcoala cea g...xod 2, 23-25). ' | replace_newlines_with_spaces | verses |        1        |
| 'Grea e şi robia...telor noastre. ' | 'Grea e şi robia...telor noastre. ' | replace_newlines_with_spaces | verses |        1        |
| 'Şcoala cea grea...ceastă şcoală! ' | 'Şcoala cea grea...ceastă şcoală! ' | replace_newlines_with_spaces | verses |        1        |
| 'Israelienii se ... să călătorim. ' | 'Israelienii se ... să călătorim. ' | replace_newlines_with_spaces | verses |        1        |
|        'Vai de cei ce m... al       | 'Vai de cei ce m... al mîntuirii. ' | replace_newlines_with_spaces | verses |        1        |
|             mîntuirii. '            |                                     |                              |        |                 |
| 'Duhule Sfinte! ...ul cel ceresc. ' | 'Duhule Sfinte! ...ul cel ceresc. ' | replace_newlines_with_spaces | verses |        1        |
| 'Frămîntările sc...isul Domnului. ' | 'Frămîntările sc...isul Domnului. ' | replace_newlines_with_spaces | verses |        1        |
|         'Moise este icoa...i        | 'Moise este icoa...i Mîntuitorul. ' | replace_newlines_with_spaces | verses |        1        |
|            Mîntuitorul. '           |                                     |                              |        |                 |
| 'Şi aşa e şi cu ...s Mîntuitorul. ' | 'Şi aşa e şi cu ...s Mîntuitorul. ' | replace_newlines_with_spaces | verses |        1        |
| 'Şi acum să vede...uirii noastre. ' | 'Şi acum să vede...uirii noastre. ' | replace_newlines_with_spaces | verses |        1        |
|     'Domnul Dumnezeu... (Exod 1,    | 'Domnul Dumnezeu... (Exod 1, 22). ' | replace_newlines_with_spaces | verses |        1        |
|                22). '               |                                     |                              |        |                 |
| 'Acest ordin era... lui Dumnezeu. ' | 'Acest ordin era... lui Dumnezeu. ' | replace_newlines_with_spaces | verses |        1        |
| 'Însă puterea lu...nt şi ruşinat. ' | 'Însă puterea lu...nt şi ruşinat. ' | replace_newlines_with_spaces | verses |        1        |
| 'Dumnezeu lucrea...(Exod 2, 1-4). ' | 'Dumnezeu lucrea...(Exod 2, 1-4). ' | replace_newlines_with_spaces | verses |        1        |
| 'Vedeţi cum înce... sicriaş slab. ' | 'Vedeţi cum înce... sicriaş slab. ' | replace_newlines_with_spaces | verses |        1        |
| 'O, ce putere ma...ut să lucreze. ' | 'O, ce putere ma...ut să lucreze. ' | replace_newlines_with_spaces | verses |        1        |
| 'Fata lui Faraon...le vieţii lor. ' | 'Fata lui Faraon...le vieţii lor. ' | replace_newlines_with_spaces | verses |        1        |
|      'Nu aşa copiii l... copil      | 'Nu aşa copiii l... copil al Lui! ' | replace_newlines_with_spaces | verses |        1        |
|              al Lui! '              |                                     |                              |        |                 |
|        'Să urmărim mai ...).        | 'Să urmărim mai ...). Iată a doua ' | replace_newlines_with_spaces | verses |        1        |
|            Iată a doua '            |                                     |                              |        |                 |
| ', cum ar zice c...eu să lucreze! ' | ', cum ar zice c...eu să lucreze! ' | replace_newlines_with_spaces | verses |        1        |
| 'Diavolul aleses...să înfrîngere! ' | 'Diavolul aleses...să înfrîngere! ' | replace_newlines_with_spaces | verses |        1        |
| 'Copiilor lui Du... şi Cîrmuitor! ' | 'Copiilor lui Du... şi Cîrmuitor! ' | replace_newlines_with_spaces | verses |        1        |
| 'Moise - scăpare...uitorul lumii? ' | 'Moise - scăpare...uitorul lumii? ' | replace_newlines_with_spaces | verses |        1        |
|       'Moise s-a făcut... cea       | 'Moise s-a făcut... cea cerească. ' | replace_newlines_with_spaces | verses |        1        |
|             cerească. '             |                                     |                              |        |                 |
| 'Moise este icoa...ea mai tîrziu. ' | 'Moise este icoa...ea mai tîrziu. ' | replace_newlines_with_spaces | verses |        1        |
| 'Am arătat minun...din viaţa lui. ' | 'Am arătat minun...din viaţa lui. ' | replace_newlines_with_spaces | verses |        1        |
|      '1 - Clasa primă...ea lui      | '1 - Clasa primă...ea lui Faraon. ' | replace_newlines_with_spaces | verses |        1        |
|              Faraon. '              |                                     |                              |        |                 |
| '2 - Clasa a dou...ăstorind oile. ' | '2 - Clasa a dou...ăstorind oile. ' | replace_newlines_with_spaces | verses |        1        |
| '3 - Clasa a tre...m spre Canaan. ' | '3 - Clasa a tre...m spre Canaan. ' | replace_newlines_with_spaces | verses |        1        |
| 'Vedeţi ce minun...învăţătura ei. ' | 'Vedeţi ce minun...învăţătura ei. ' | replace_newlines_with_spaces | verses |        1        |
| 'O, de am băgă b...ă ai ajuns tu? ' | 'O, de am băgă b...ă ai ajuns tu? ' | replace_newlines_with_spaces | verses |        1        |
| 'Clasa primă a p...ră un egiptean ' | 'Clasa primă a p...ră un egiptean ' | replace_newlines_with_spaces | verses |        1        |
| '(Exod 2, 12). Ş...Hotărît că nu! ' | '(Exod 2, 12). Ş...Hotărît că nu! ' | replace_newlines_with_spaces | verses |        1        |
|         'Domnul avea un ...n        | 'Domnul avea un ...n lucrarea Sa. ' | replace_newlines_with_spaces | verses |        1        |
|            lucrarea Sa. '           |                                     |                              |        |                 |
| 'Dar iată, prin ...rea poporului. ' | 'Dar iată, prin ...rea poporului. ' | replace_newlines_with_spaces | verses |        1        |
| 'În lupta dezrob...area Domnului. ' | 'În lupta dezrob...area Domnului. ' | replace_newlines_with_spaces | verses |        1        |
| 'Fără Domnul nu ...a păţit Moise. ' | 'Fără Domnul nu ...a păţit Moise. ' | replace_newlines_with_spaces | verses |        1        |
| 'Şcoala din Egip...(Exod cap. 2). ' | 'Şcoala din Egip...(Exod cap. 2). ' | replace_newlines_with_spaces | verses |        1        |
|       'Iată-l pe Moise... timp      | 'Iată-l pe Moise... timp pierdut. ' | replace_newlines_with_spaces | verses |        1        |
|              pierdut. '             |                                     |                              |        |                 |
| 'Minunată a fost...lanurilor Lui. ' | 'Minunată a fost...lanurilor Lui. ' | replace_newlines_with_spaces | verses |        1        |
| 'De altcum toţi ...cut în pustie. ' | 'De altcum toţi ...cut în pustie. ' | replace_newlines_with_spaces | verses |        1        |
| 'Aleşii Domnului...ii sufleteşti. ' | 'Aleşii Domnului...ii sufleteşti. ' | replace_newlines_with_spaces | verses |        1        |
|         'Dar şcoala pust...         | 'Dar şcoala pust... retragerea în ' | replace_newlines_with_spaces | verses |        1        |
|           retragerea în '           |                                     |                              |        |                 |
| ', retragerea în...vuietul lumii. ' | ', retragerea în...vuietul lumii. ' | replace_newlines_with_spaces | verses |        1        |
| 'Şcoala lui Mois... nu se mistuia ' | 'Şcoala lui Mois... nu se mistuia ' | replace_newlines_with_spaces | verses |        1        |
| '(Exod cap. 3). ...israelienilor. ' | '(Exod cap. 3). ...israelienilor. ' | replace_newlines_with_spaces | verses |        1        |
| 'Cuptoarele Egip...e să ne temem. ' | 'Cuptoarele Egip...e să ne temem. ' | replace_newlines_with_spaces | verses |        1        |
| 'Arătarea Domnul...ă de smerenie. ' | 'Arătarea Domnul...ă de smerenie. ' | replace_newlines_with_spaces | verses |        1        |
| 'Însemnaţi-vă bi...gru şi smerit. ' | 'Însemnaţi-vă bi...gru şi smerit. ' | replace_newlines_with_spaces | verses |        1        |
| 'Cu măreţia Atot...gru şi smerit. ' | 'Cu măreţia Atot...gru şi smerit. ' | replace_newlines_with_spaces | verses |        1        |
| 'Oare nu este şi...fia omenească? ' | 'Oare nu este şi...fia omenească? ' | replace_newlines_with_spaces | verses |        1        |
| 'În lucrarea mîn...fia omenească? ' | 'În lucrarea mîn...fia omenească? ' | replace_newlines_with_spaces | verses |        1        |
| 'Prin credinţă M...ale păcatului. ' | 'Prin credinţă M...ale păcatului. ' | replace_newlines_with_spaces | verses |        1        |
| 'El socotea ocar...ei 11, 24-27). ' | 'El socotea ocar...ei 11, 24-27). ' | replace_newlines_with_spaces | verses |        1        |
|        'Aici începe un ...le        | 'Aici începe un ...le de mai sus. ' | replace_newlines_with_spaces | verses |        1        |
|            de mai sus. '            |                                     |                              |        |                 |
| 'Moise fusese cr... (Exod 2, 10). ' | 'Moise fusese cr... (Exod 2, 10). ' | replace_newlines_with_spaces | verses |        1        |
|        'Aşadar, Moise f...ste       | 'Aşadar, Moise f...ste din toate. ' | replace_newlines_with_spaces | verses |        1        |
|             din toate. '            |                                     |                              |        |                 |
| 'Dar ce s-a întî... împărătească. ' | 'Dar ce s-a întî... împărătească. ' | replace_newlines_with_spaces | verses |        1        |
| 'Şi s-a lepădat ... cea viitoare. ' | 'Şi s-a lepădat ... cea viitoare. ' | replace_newlines_with_spaces | verses |        1        |
| 'Cuprins de acea...răsit Egiptul. ' | 'Cuprins de acea...răsit Egiptul. ' | replace_newlines_with_spaces | verses |        1        |
| 'Din parfumurile...e Cel nevăzut. ' | 'Din parfumurile...e Cel nevăzut. ' | replace_newlines_with_spaces | verses |        1        |
| 'Ce învăţătură m...ile Egiptului. ' | 'Ce învăţătură m...ile Egiptului. ' | replace_newlines_with_spaces | verses |        1        |
| 'Noi sîntem în l... acestei lumi. ' | 'Noi sîntem în l... acestei lumi. ' | replace_newlines_with_spaces | verses |        1        |
| 'Dacă creştinism...băra Domnului. ' | 'Dacă creştinism...băra Domnului. ' | replace_newlines_with_spaces | verses |        1        |
| 'Mulţi îşi închi...minciuni, etc. ' | 'Mulţi îşi închi...minciuni, etc. ' | replace_newlines_with_spaces | verses |        1        |
| 'Un creştin adev...băra Domnului. ' | 'Un creştin adev...băra Domnului. ' | replace_newlines_with_spaces | verses |        1        |
| 'Şi apoi să nu u...pierdut totul. ' | 'Şi apoi să nu u...pierdut totul. ' | replace_newlines_with_spaces | verses |        1        |
|         'Iată un om care...a        | 'Iată un om care...a cealaltă. Ce ' | replace_newlines_with_spaces | verses |        1        |
|            cealaltă. Ce '           |                                     |                              |        |                 |
|       'De la noi poate... să-l      | 'De la noi poate... să-l pierdem? ' | replace_newlines_with_spaces | verses |        1        |
|              pierdem? '             |                                     |                              |        |                 |
