+-------------------------------------+-------------------------------------+-----------------------------------------+--------+-----------------+
|            Cuvânt inițial           |          Cuvânt înlocuitor          |                  Regulă                 |  Câmp  | Număr procesări |
|             'sfîrşeşte'             |             'sfârşeşte'             |              replace_words              | verses |        5        |
|               'Sfînta'              |               'Sfânta'              |              replace_words              | verses |        5        |
|                'sîn'                |                'sân'                |              replace_words              | verses |        5        |
|             'Preasfîntă'            |             'Preasfântă'            |              replace_words              | verses |        5        |
| 'Plecăciune ţie,...lecăciune ţie, ' | 'Plecăciune ţie,...plecăciune ţie,' |               strip_spaces              | verses |        4        |
|        'binecuvîntată fii! '        |         'binecuvîntată fii!'        |               strip_spaces              | verses |        4        |
|              'oricînd'              |              'oricând'              |              replace_words              | verses |        4        |
|             'nesfîrşit'             |             'nesfârşit'             |              replace_words              | verses |        4        |
|               'atîtea'              |               'atâtea'              |              replace_words              | verses |        4        |
|               'nfrînt'              |               'nfrânt'              |              replace_words              | verses |        4        |
|               'oricît'              |               'oricât'              |              replace_words              | verses |        4        |
|             'ascultînd'             |             'ascultând'             |              replace_words              | verses |        4        |
|               'tîrziu'              |               'târziu'              |              replace_words              | verses |        4        |
|            'binecuvîntă'            |            'binecuvântă'            |              replace_words              | verses |        4        |
|               'dînşii'              |               'dânşii'              |              replace_words              | verses |        4        |
|               'mîncat'              |               'mâncat'              |              replace_words              | verses |        4        |
|               'strîns'              |               'strâns'              |              replace_words              | verses |        4        |
|               'Sînge'               |               'Sânge'               |              replace_words              | verses |        4        |
|                'rînd'               |                'rând'               |              replace_words              | verses |        4        |
|                'Cîtă'               |                'Câtă'               |              replace_words              | verses |        4        |
|                'mînă'               |                'mână'               |              replace_words              | verses |        4        |
|              'sfîntul'              |              'sfântul'              |              replace_words              | verses |        4        |
|               'stînd'               |               'stând'               |              replace_words              | verses |        4        |
|               'gîndul'              |               'gândul'              |              replace_words              | verses |        4        |
|           'binecuvîntarea'          |           'binecuvântarea'          |              replace_words              | verses |        4        |
|           'Binecuvîntată'           |           'Binecuvântată'           |              replace_words              | verses |        4        |
|              'căutînd'              |              'căutând'              |              replace_words              | verses |        4        |
|             'mîntuirii'             |             'mântuirii'             |              replace_words              | verses |        4        |
|              'plînsul'              |              'plânsul'              |              replace_words              | verses |        4        |
|                'mîna'               |                'mâna'               |              replace_words              | verses |        4        |
|            'Binecuvîntăm'           |            'Binecuvântăm'           |              replace_words              | verses |        4        |
|               'sfînta'              |               'sfânta'              |              replace_words              | verses |        4        |
|               'cîntat'              |               'cântat'              |              replace_words              | verses |        4        |
|              'cîntecul'             |              'cântecul'             |              replace_words              | verses |        4        |
|               'Sfîntă'              |               'Sfântă'              |              replace_words              | title  |        4        |
|          'Fecioară Marie, '         |          'Fecioară Marie,'          |               strip_spaces              | verses |        3        |
|         'Maică Preacurată, '        |         'Maică Preacurată,'         |               strip_spaces              | verses |        3        |
|          'colo-n Betleem, '         |          'colo-n Betleem,'          |               strip_spaces              | verses |        3        |
|       'Pacea fie peste voi, '       |        'Pacea fie peste voi,'       |               strip_spaces              | verses |        3        |
|             'Preasfînt'             |             'Preasfânt'             |              replace_words              | verses |        3        |
|               'făcînd'              |               'făcând'              |              replace_words              | verses |        3        |
|              'stăpînul'             |              'stăpânul'             |              replace_words              | verses |        3        |
|              'bătrînul'             |              'bătrânul'             |              replace_words              | verses |        3        |
|              'plăpînd'              |              'plăpând'              |              replace_words              | verses |        3        |
|              'mergînd'              |              'mergând'              |              replace_words              | verses |        3        |
|              'cîntarea'             |              'cântarea'             |              replace_words              | verses |        3        |
|               'Pîinea'              |               'Pâinea'              |              replace_words              | verses |        3        |
|              'cuvîntul'             |              'cuvântul'             |              replace_words              | verses |        3        |
|              'mîncare'              |              'mâncare'              |              replace_words              | verses |        3        |
|               'ducînd'              |               'ducând'              |              replace_words              | verses |        3        |
|               'cînta'               |               'cânta'               |              replace_words              | verses |        3        |
|               'rămînă'              |               'rămână'              |              replace_words              | verses |        3        |
|              'crezînd'              |              'crezând'              |              replace_words              | verses |        3        |
|             'Mîntuitor'             |             'Mântuitor'             |              replace_words              | verses |        3        |
|               'căzînd'              |               'căzând'              |              replace_words              | verses |        3        |
|             'desăvîrşit'            |             'desăvârşit'            |              replace_words              | verses |        3        |
|               'sînge'               |               'sânge'               |              replace_words              | verses |        3        |
|              'Vîntule'              |              'Vântule'              |              replace_words              | verses |        3        |
|             'Cîntările'             |             'Cântările'             |              replace_words              | verses |        3        |
|              'cîntări'              |              'cântări'              |              replace_words              | verses |        3        |
|               'Sfînt'               |               'Sfânt'               |              replace_words              | title  |        3        |
|              'Cîntarea'             |              'Cântarea'             |              replace_words              | title  |        3        |
|              'Vol.  11'             |              'Vol. 11'              | replace_multiple_spaces_with_single_one | title  |        3        |
|      'dragostei lui Dumnezeu. '     |      'dragostei lui Dumnezeu.'      |               strip_spaces              | verses |        2        |
| 'are grija asta ...cetat Hristos. ' | 'are grija asta ...ncetat Hristos.' |               strip_spaces              | verses |        2        |
|    'într-un sfînt şi unic fel. '    |     'într-un sfînt şi unic fel.'    |               strip_spaces              | verses |        2        |
|        'Fii binecuvîntată, '        |         'Fii binecuvîntată,'        |               strip_spaces              | verses |        2        |
|       'Maica Domnului Isus, '       |        'Maica Domnului Isus,'       |               strip_spaces              | verses |        2        |
|        'binecuvîntată fii, '        |         'binecuvîntată fii,'        |               strip_spaces              | verses |        2        |
|      'Maica Domnului Hristos, '     |      'Maica Domnului Hristos,'      |               strip_spaces              | verses |        2        |
|      'taina sfintei profeţii, '     |      'taina sfintei profeţii,'      |               strip_spaces              | verses |        2        |
|        'a Domnului Hristos, '       |        'a Domnului Hristos,'        |               strip_spaces              | verses |        2        |
|          'să te cinstim, '          |           'să te cinstim,'          |               strip_spaces              | verses |        2        |
|      'şi noi aşa de Dumnezeu! '     |      'şi noi aşa de Dumnezeu!'      |               strip_spaces              | verses |        2        |
|   'cum i-ai fost ei, Isus Iubit. '  |   'cum i-ai fost ei, Isus Iubit.'   |               strip_spaces              | verses |        2        |
|       'o, Maică preacurată, '       |        'o, Maică preacurată,'       |               strip_spaces              | verses |        2        |
|       '- Colindăm, colindăm, '      |       '- Colindăm, colindăm,'       |               strip_spaces              | verses |        2        |
|         'Doamne, colindăm. '        |         'Doamne, colindăm.'         |               strip_spaces              | verses |        2        |
|         'spre-a ne mîntui. '        |         'spre-a ne mîntui.'         |               strip_spaces              | verses |        2        |
|         'floarea cîmpului. '        |         'floarea cîmpului.'         |               strip_spaces              | verses |        2        |
|         'Fiu lui Dumnezeu. '        |         'Fiu lui Dumnezeu.'         |               strip_spaces              | verses |        2        |
|     'Hai lui-lui, hai lui-lui, '    |     'Hai lui-lui, hai lui-lui,'     |               strip_spaces              | verses |        2        |
|           'hai lui-lui. '           |            'hai lui-lui.'           |               strip_spaces              | verses |        2        |
|         'Preţul Mîntuirii. '        |         'Preţul Mîntuirii.'         |               strip_spaces              | verses |        2        |
|          'îngeraşii vin. '          |           'îngeraşii vin.'          |               strip_spaces              | verses |        2        |
|          'nani-nani-na... '         |          'nani-nani-na...'          |               strip_spaces              | verses |        2        |
|         'mare şi cuminte. '         |          'mare şi cuminte.'         |               strip_spaces              | verses |        2        |
|         'pururea de rele. '         |          'pururea de rele.'         |               strip_spaces              | verses |        2        |
|        '- Drag Fiuţul meu, '        |         '- Drag Fiuţul meu,'        |               strip_spaces              | verses |        2        |
|        'Scump lui Dumnezeu: '       |        'Scump lui Dumnezeu:'        |               strip_spaces              | verses |        2        |
|        'luna-n astă seară? '        |         'luna-n astă seară?'        |               strip_spaces              | verses |        2        |
|        'pe Isus să-L lege. '        |         'pe Isus să-L lege.'        |               strip_spaces              | verses |        2        |
|     'Maică, Pururea Fecioară, '     |      'Maică, Pururea Fecioară,'     |               strip_spaces              | verses |        2        |
| 'Scump Isus, Dra...sus, Bun Isus, ' | 'Scump Isus, Dra...Isus, Bun Isus,' |               strip_spaces              | verses |        2        |
|      '     - cîntări cum nu-s'      |         '- cîntări cum nu-s'        |               strip_spaces              | verses |        2        |
|               'Genesa'              |               'Geneza'              |              replace_words              | verses |        2        |
|               'grîul'               |               'grâul'               |              replace_words              | verses |        2        |
|           'binecuvîntează'          |           'binecuvântează'          |              replace_words              | verses |        2        |
|           'Binecuvîntare'           |           'Binecuvântare'           |              replace_words              | verses |        2        |
|               'luînd'               |               'luând'               |              replace_words              | verses |        2        |
|               'osînda'              |               'osânda'              |              replace_words              | verses |        2        |
|             'ascultîndu'            |             'ascultându'            |              replace_words              | verses |        2        |
|               'dînsul'              |               'dânsul'              |              replace_words              | verses |        2        |
|               'vîndut'              |               'vândut'              |              replace_words              | verses |        2        |
|               'luîndu'              |               'luându'              |              replace_words              | verses |        2        |
|              'ntîmplă'              |              'ntâmplă'              |              replace_words              | verses |        2        |
|              'sîngele'              |              'sângele'              |              replace_words              | verses |        2        |
|               'plîng'               |               'plâng'               |              replace_words              | verses |        2        |
|              'osîndit'              |              'osândit'              |              replace_words              | verses |        2        |
|              'intrînd'              |              'intrând'              |              replace_words              | verses |        2        |
|              'lepădînd'             |              'lepădând'             |              replace_words              | verses |        2        |
|               'omorît'              |               'omorât'              |              replace_words              | verses |        2        |
|             'Blîndului'             |             'Blândului'             |              replace_words              | verses |        2        |
|             'suspinînd'             |             'suspinând'             |              replace_words              | verses |        2        |
|               'adîncă'              |               'adâncă'              |              replace_words              | verses |        2        |
|              'plîngea'              |              'plângea'              |              replace_words              | verses |        2        |
|               'frînge'              |               'frânge'              |              replace_words              | verses |        2        |
|               'sînul'               |               'sânul'               |              replace_words              | verses |        2        |
|              'coborît'              |              'coborât'              |              replace_words              | verses |        2        |
|               'dîndu'               |               'dându'               |              replace_words              | verses |        2        |
|               'rămîi'               |               'rămâi'               |              replace_words              | verses |        2        |
|               'mîntui'              |               'mântui'              |              replace_words              | verses |        2        |
|               'Stăpîn'              |               'Stăpân'              |              replace_words              | verses |        2        |
|             'Preaînalt'             |             'Preaânalt'             |              replace_words              | verses |        2        |
|             'pămîntului'            |             'pământului'            |              replace_words              | verses |        2        |
|              'gînduri'              |              'gânduri'              |              replace_words              | verses |        2        |
|               'arzînd'              |               'arzând'              |              replace_words              | verses |        2        |
|                'cîmp'               |                'câmp'               |              replace_words              | verses |        2        |
|               'pîinea'              |               'pâinea'              |              replace_words              | verses |        2        |
|             'nveşmîntă'             |             'nveşmântă'             |              replace_words              | verses |        2        |
|             'Preasfîntă'            |             'Preasfântă'            |              replace_words              | title  |        2        |
|      '     - cîntări cum nu-s'      |      '     - cîntări cum nu-s'      |               replace_nbsp              | verses |        2        |
|        'CÎNTĂRI  NEMURITOARE'       |        'CÎNTĂRI NEMURITOARE'        | replace_multiple_spaces_with_single_one | title  |        2        |
| 'pe calea mea or...nt norii grei. ' | 'pe calea mea or...înt norii grei.' |               strip_spaces              | verses |        1        |
| 'după Cuvîntul s...us de gura Ta. ' |   'după Cuvîntul spus de gura Ta.'  |               strip_spaces              | verses |        1        |
| 'şi totuşi nu ui...ea Ta s-o ţin. ' | 'şi totuşi nu ui...gea Ta s-o ţin.' |               strip_spaces              | verses |        1        |
|   'căci ea e toată bucuria mea. '   |    'căci ea e toată bucuria mea.'   |               strip_spaces              | verses |        1        |
| 'eu ţin la ele-a...-mi priviri... ' | 'eu ţin la ele-a...i-mi priviri...' |               strip_spaces              | verses |        1        |
|      'pentru că ne-a mîntuit. '     |      'pentru că ne-a mîntuit.'      |               strip_spaces              | verses |        1        |
| 'ele-aduc lumina...chişorii mici. ' | 'ele-aduc lumina...ochişorii mici.' |               strip_spaces              | verses |        1        |
| 'cînd copilul o ...mele-i cărări. ' | 'cînd copilul o ...imele-i cărări.' |               strip_spaces              | verses |        1        |
| 'el va sta mereu...i-n anii grei. ' | 'el va sta mereu...şi-n anii grei.' |               strip_spaces              | verses |        1        |
| 'este raiul într...oscut Hristos. ' | 'este raiul într...noscut Hristos.' |               strip_spaces              | verses |        1        |
| 'iar acestea-nto... le-a luminat. ' | 'iar acestea-nto...u le-a luminat.' |               strip_spaces              | verses |        1        |
| 'ca să nu-i mai ... nici-un vînt. ' | 'ca să nu-i mai ...i nici-un vînt.' |               strip_spaces              | verses |        1        |
| 'de pe-acest păm...un rod frumos! ' | 'de pe-acest păm... un rod frumos!' |               strip_spaces              | verses |        1        |
|      'numai noapte peste tot, '     |      'numai noapte peste tot,'      |               strip_spaces              | verses |        1        |
|       'nu era ce să se vadă, '      |       'nu era ce să se vadă,'       |               strip_spaces              | verses |        1        |
|       'nu era Cine vedea... '       |        'nu era Cine vedea...'       |               strip_spaces              | verses |        1        |
|      'şi Lumina e Hristos... '      |       'şi Lumina e Hristos...'      |               strip_spaces              | verses |        1        |
| 'şi lumina este ...ai în Hristos. ' | 'şi lumina este ...mai în Hristos.' |               strip_spaces              | verses |        1        |
|     'pomi şi flori şi animale, '    |     'pomi şi flori şi animale,'     |               strip_spaces              | verses |        1        |
|      'ape limpezi, peştişori, '     |      'ape limpezi, peştişori,'      |               strip_spaces              | verses |        1        |
|     'numai cîntec şi culori... '    |     'numai cîntec şi culori...'     |               strip_spaces              | verses |        1        |
|        'în aceste bucurii, '        |         'în aceste bucurii,'        |               strip_spaces              | verses |        1        |
|   'oameni după Chipu-I Sfînt... '   |    'oameni după Chipu-I Sfînt...'   |               strip_spaces              | verses |        1        |
| 'Dumnezeu curate...de la început, ' |   'Dumnezeu curate de la început,'  |               strip_spaces              | verses |        1        |
| 'curăţia însă, e...a-n Hristos... ' | 'curăţia însă, e...ma-n Hristos...' |               strip_spaces              | verses |        1        |
|     'Feţei Tatălui Preasfînt. '     |      'Feţei Tatălui Preasfînt.'     |               strip_spaces              | verses |        1        |
|       'harul de lumină plin. '      |       'harul de lumină plin.'       |               strip_spaces              | verses |        1        |
|        'este Dumnezeul lor. '       |        'este Dumnezeul lor.'        |               strip_spaces              | verses |        1        |
| 'şi-ascultarea e...ai în Hristos. ' | 'şi-ascultarea e...mai în Hristos.' |               strip_spaces              | verses |        1        |
|      'pentru că, în fericire, '     |      'pentru că, în fericire,'      |               strip_spaces              | verses |        1        |
|      'dată lor de la-Nceput. '      |       'dată lor de la-Nceput.'      |               strip_spaces              | verses |        1        |
|     'şi-Adam l-a făcut şi el. '     |      'şi-Adam l-a făcut şi el.'     |               strip_spaces              | verses |        1        |
|    'şarpele aduce iadul fioros, '   |    'şarpele aduce iadul fioros,'    |               strip_spaces              | verses |        1        |
| '- singura salva...ai în Hristos. ' | '- singura salva...mai în Hristos.' |               strip_spaces              | verses |        1        |
|      'era rău, - de ură plin. '     |      'era rău, - de ură plin.'      |               strip_spaces              | verses |        1        |
|        'a murit Cain nebun. '       |        'a murit Cain nebun.'        |               strip_spaces              | verses |        1        |
|   'cel care urăşte este fioros, '   |    'cel care urăşte este fioros,'   |               strip_spaces              | verses |        1        |
| 'numai o salvare... - în Hristos! ' | 'numai o salvare...: - în Hristos!' |               strip_spaces              | verses |        1        |
|        'cîte o pereche ia. '        |         'cîte o pereche ia.'        |               strip_spaces              | verses |        1        |
|   'peste toţi - şi i-a pierdut. '   |    'peste toţi - şi i-a pierdut.'   |               strip_spaces              | verses |        1        |
| 'doar pe cei ce-...salva Hristos. ' | 'doar pe cei ce-... salva Hristos.' |               strip_spaces              | verses |        1        |
|        'al potopului amar. '        |         'al potopului amar.'        |               strip_spaces              | verses |        1        |
|       'însă Noe le răspunse: '      |       'însă Noe le răspunse:'       |               strip_spaces              | verses |        1        |
|    '- veţi vedea voi în curînd. '   |    '- veţi vedea voi în curînd.'    |               strip_spaces              | verses |        1        |
| 'şi nu-i mîntuir...ît în Hristos. ' | 'şi nu-i mîntuir...cît în Hristos.' |               strip_spaces              | verses |        1        |
|      'apăraţi - năuntrul ei. '      |       'apăraţi - năuntrul ei.'      |               strip_spaces              | verses |        1        |
|      'n-a scăzut al ei puhoi. '     |      'n-a scăzut al ei puhoi.'      |               strip_spaces              | verses |        1        |
| 'dacă n-a vrut v...chema Hristos. ' | 'dacă n-a vrut v... chema Hristos.' |               strip_spaces              | verses |        1        |
|      'potop de-ape pe pămînt. '     |      'potop de-ape pe pămînt.'      |               strip_spaces              | verses |        1        |
|       'Noe li aduce jertfă, '       |        'Noe li aduce jertfă,'       |               strip_spaces              | verses |        1        |
| 'sfînt e Legămîn...i lui Hristos. ' | 'sfînt e Legămîn...ii lui Hristos.' |               strip_spaces              | verses |        1        |
|       'de înec, a-lor vieţi. '      |       'de înec, a-lor vieţi.'       |               strip_spaces              | verses |        1        |
|    'e-un semn rău şi blestemat. '   |    'e-un semn rău şi blestemat.'    |               strip_spaces              | verses |        1        |
| 'căci nimic nu ţ...ră de Hristos. ' | 'căci nimic nu ţ...ără de Hristos.' |               strip_spaces              | verses |        1        |
|       'după Abel, după Noe, '       |        'după Abel, după Noe,'       |               strip_spaces              | verses |        1        |
|    'pe un lung şi tainic drum. '    |     'pe un lung şi tainic drum.'    |               strip_spaces              | verses |        1        |
|    'şi I-a fost tot mai supus. '    |     'şi I-a fost tot mai supus.'    |               strip_spaces              | verses |        1        |
| 'căci acela-I es...n lui Hristos. ' | 'căci acela-I es...en lui Hristos.' |               strip_spaces              | verses |        1        |
|     'ei s-au despărţit curînd. '    |     'ei s-au despărţit curînd.'     |               strip_spaces              | verses |        1        |
|     'şi-n Cuvîntul Lui mereu. '     |      'şi-n Cuvîntul Lui mereu.'     |               strip_spaces              | verses |        1        |
| 'locul lui e paş...a e-n Hristos. ' | 'locul lui e paş...ea e-n Hristos.' |               strip_spaces              | verses |        1        |
|        'fiul i-a făgăduit. '        |         'fiul i-a făgăduit.'        |               strip_spaces              | verses |        1        |
|       'tot ce i-a făgăduit. '       |        'tot ce i-a făgăduit.'       |               strip_spaces              | verses |        1        |
| 'căci Cel ce pro...chiar Hristos. ' | 'căci Cel ce pro... chiar Hristos.' |               strip_spaces              | verses |        1        |
|    'asculta-n ascuns rîzînd... '    |     'asculta-n ascuns rîzînd...'    |               strip_spaces              | verses |        1        |
|    'pe Isaac - cum li s-a zis. '    |     'pe Isaac - cum li s-a zis.'    |               strip_spaces              | verses |        1        |
| 'căci la timp se...a zis Hristos. ' | 'căci la timp se...-a zis Hristos.' |               strip_spaces              | verses |        1        |
|        'era voia Domnului. '        |         'era voia Domnului.'        |               strip_spaces              | verses |        1        |
|        'va fi binecuvîntat. '       |        'va fi binecuvîntat.'        |               strip_spaces              | verses |        1        |
| 'jertfa ascultăr...cerut Hristos. ' | 'jertfa ascultăr... cerut Hristos.' |               strip_spaces              | verses |        1        |
|       'de demult plecase el. '      |       'de demult plecase el.'       |               strip_spaces              | verses |        1        |
|       'împlinea ce a promis. '      |       'împlinea ce a promis.'       |               strip_spaces              | verses |        1        |
| 'a lui rugăciune...plini Hristos. ' | 'a lui rugăciune...mplini Hristos.' |               strip_spaces              | verses |        1        |
|      's-au iubit şi el şi ea. '     |      's-au iubit şi el şi ea.'      |               strip_spaces              | verses |        1        |
|     'răbdători se-ncred în El. '    |     'răbdători se-ncred în El.'     |               strip_spaces              | verses |        1        |
|    'şi-ntristări şi bucurii... '    |     'şi-ntristări şi bucurii...'    |               strip_spaces              | verses |        1        |
| 'tînărul ce cred...re-n Dumnezeu, ' | 'tînărul ce cred...are-n Dumnezeu,' |               strip_spaces              | verses |        1        |
| 'tînăra ce crede...re în Hristos. ' | 'tînăra ce crede...are în Hristos.' |               strip_spaces              | verses |        1        |
|      'lung necaz şi mare rău. '     |      'lung necaz şi mare rău.'      |               strip_spaces              | verses |        1        |
|     'Dar şi mama lui, Rebeca, '     |      'Dar şi mama lui, Rebeca,'     |               strip_spaces              | verses |        1        |
|     'ispăşindu-şi ce-a greşit. '    |     'ispăşindu-şi ce-a greşit.'     |               strip_spaces              | verses |        1        |
| 'va primi osînda...iartă Hristos. ' | 'va primi osînda... iartă Hristos.' |               strip_spaces              | verses |        1        |
|    'cu un şir de îngeri sfinţi. '   |    'cu un şir de îngeri sfinţi.'    |               strip_spaces              | verses |        1        |
|        'era Domnul Luminos, '       |        'era Domnul Luminos,'        |               strip_spaces              | verses |        1        |
|    'peste tot, pîn-la sfîrşit. '    |     'peste tot, pîn-la sfîrşit.'    |               strip_spaces              | verses |        1        |
| 'te binecuvîntă ...a lui Hristos. ' | 'te binecuvîntă ...ţa lui Hristos.' |               strip_spaces              | verses |        1        |
|      'unchiul lui îndepărtat. '     |      'unchiul lui îndepărtat.'      |               strip_spaces              | verses |        1        |
|      'îi va mai sluji apoi... '     |      'îi va mai sluji apoi...'      |               strip_spaces              | verses |        1        |
| 'orice i se cere... fost Hristos. ' | 'orice i se cere...a fost Hristos.' |               strip_spaces              | verses |        1        |
|     'îngerul fusese Domnul, - '     |      'îngerul fusese Domnul, -'     |               strip_spaces              | verses |        1        |
|     'de-atunci i-a zis Israel. '    |     'de-atunci i-a zis Israel.'     |               strip_spaces              | verses |        1        |
|     'ori pe unde va fi dus... '     |      'ori pe unde va fi dus...'     |               strip_spaces              | verses |        1        |
