+-------------------------------------+-------------------------------------+-----------------------------------------+--------+-----------------+
|            Cuvânt inițial           |          Cuvânt înlocuitor          |                  Regulă                 |  Câmp  | Număr procesări |
|             'întîlnesc'             |             'întâlnesc'             |              replace_words              | verses |        7        |
|               'vîrsta'              |               'vârsta'              |              replace_words              | verses |        7        |
|               'gîndim'              |               'gândim'              |              replace_words              | verses |        7        |
|            'binecuvînta'            |            'binecuvânta'            |              replace_words              | verses |        7        |
|           'înmormîntării'           |           'înmormântării'           |              replace_words              | verses |        7        |
|             'sfîntului'             |             'sfântului'             |              replace_words              | verses |        7        |
|              'fîntînă'              |              'fântână'              |              replace_words              | verses |        7        |
|           'Binecuvîntează'          |           'Binecuvântează'          |              replace_words              | verses |        6        |
|              'strînge'              |              'strânge'              |              replace_words              | verses |        6        |
|               'plîngă'              |               'plângă'              |              replace_words              | verses |        6        |
|            'legămîntului'           |            'legământului'           |              replace_words              | verses |        6        |
|             'stăpînirii'            |             'stăpânirii'            |              replace_words              | verses |        6        |
|            'Bineînţeles'            |            'Bineânţeles'            |              replace_words              | verses |        6        |
|              'întîlnim'             |              'întâlnim'             |              replace_words              | verses |        6        |
|             'întîlnire'             |             'întâlnire'             |              replace_words              | verses |        6        |
|                'urît'               |                'urât'               |              replace_words              | verses |        6        |
|              'cerîndu'              |              'cerându'              |              replace_words              | verses |        6        |
|               'sfînta'              |               'sfânta'              |              replace_words              | verses |        6        |
|              'arătîndu'             |              'arătându'             |              replace_words              | verses |        6        |
|             'rînduială'             |             'rânduială'             |              replace_words              | verses |        6        |
|             'tremurînd'             |             'tremurând'             |              replace_words              | verses |        6        |
|              'hotărîtă'             |              'hotărâtă'             |              replace_words              | verses |        6        |
|              'crescînd'             |              'crescând'             |              replace_words              | verses |        6        |
|               'sînge'               |               'sânge'               |              replace_words              | verses |        6        |
|               'rămîi'               |               'rămâi'               |              replace_words              | verses |        6        |
|             'conţinînd'             |             'conţinând'             |              replace_words              | verses |        6        |
|              'plecînd'              |              'plecând'              |              replace_words              | verses |        6        |
|           'binecuvîntaţi'           |           'binecuvântaţi'           |              replace_words              | verses |        6        |
|             'cîntăreţi'             |             'cântăreţi'             |              replace_words              | verses |        6        |
|                'Cîţi'               |                'Câţi'               |              replace_words              | verses |        6        |
|               'rîzînd'              |               'râzând'              |              replace_words              | verses |        6        |
|              'tînărul'              |              'tânărul'              |              replace_words              | verses |        6        |
|             'stăpînirea'            |             'stăpânirea'            |              replace_words              | verses |        6        |
|              'cîntaţi'              |              'cântaţi'              |              replace_words              | verses |        6        |
|              'fîntîna'              |              'fântâna'              |              replace_words              | verses |        6        |
|             '     Amin.'            |               'Amin.'               |               strip_spaces              | verses |        5        |
|               'cîntau'              |               'cântau'              |              replace_words              | verses |        5        |
|              'bătrînul'             |              'bătrânul'             |              replace_words              | verses |        5        |
|             'continuînd'            |             'continuând'            |              replace_words              | verses |        5        |
|              'bătrînii'             |              'bătrânii'             |              replace_words              | verses |        5        |
|              'Sîngele'              |              'Sângele'              |              replace_words              | verses |        5        |
|             'hotărîsem'             |             'hotărâsem'             |              replace_words              | verses |        5        |
|              'sîngele'              |              'sângele'              |              replace_words              | verses |        5        |
|             'răspîndit'             |             'răspândit'             |              replace_words              | verses |        5        |
|            'Binecuvîntat'           |            'Binecuvântat'           |              replace_words              | verses |        5        |
|            'înmormîntare'           |            'înmormântare'           |              replace_words              | verses |        5        |
|             'cîntăreţii'            |             'cântăreţii'            |              replace_words              | verses |        5        |
|             'ascultînd'             |             'ascultând'             |              replace_words              | verses |        5        |
|             'cuvîntări'             |             'cuvântări'             |              replace_words              | verses |        5        |
|           'binecuvînteze'           |           'binecuvânteze'           |              replace_words              | verses |        5        |
|             'mînăstirea'            |             'mânăstirea'            |              replace_words              | verses |        5        |
|              'rămînea'              |              'rămânea'              |              replace_words              | verses |        5        |
|              'coborît'              |              'coborât'              |              replace_words              | verses |        5        |
|               'vrînd'               |               'vrând'               |              replace_words              | verses |        5        |
|            'hotărîtoare'            |            'hotărâtoare'            |              replace_words              | verses |        5        |
|             '     Amin.'            |             '     Amin.'            |               replace_nbsp              | verses |        5        |
| '     - Şi d-ta ...astea Domnului?' | '- Şi d-ta faci ...astea Domnului?' |               strip_spaces              | verses |        4        |
| 'smerit şi drag ...dulce frate, - ' | 'smerit şi drag ... dulce frate, -' |               strip_spaces              | verses |        4        |
|              'Stăpînul'             |              'Stăpânul'             |              replace_words              | verses |        4        |
|              'Stăpîne'              |              'Stăpâne'              |              replace_words              | verses |        4        |
|              'flămînzi'             |              'flămânzi'             |              replace_words              | verses |        4        |
|               'urîţi'               |               'urâţi'               |              replace_words              | verses |        4        |
|             'întîmpinat'            |             'întâmpinat'            |              replace_words              | verses |        4        |
|                'vînt'               |                'vânt'               |              replace_words              | verses |        4        |
|               'stîng'               |               'stâng'               |              replace_words              | verses |        4        |
|             'frămîntări'            |             'frământări'            |              replace_words              | verses |        4        |
|               'urmînd'              |               'urmând'              |              replace_words              | verses |        4        |
|             'hotărîtor'             |             'hotărâtor'             |              replace_words              | verses |        4        |
|               'lăsînd'              |               'lăsând'              |              replace_words              | verses |        4        |
|             'stăpînire'             |             'stăpânire'             |              replace_words              | verses |        4        |
|             'frămîntare'            |             'frământare'            |              replace_words              | verses |        4        |
|             'desăvîrşit'            |             'desăvârşit'            |              replace_words              | verses |        4        |
|               'atîrna'              |               'atârna'              |              replace_words              | verses |        4        |
|              'Cîmpeni'              |              'Câmpeni'              |              replace_words              | verses |        4        |
|              'amînare'              |              'amânare'              |              replace_words              | verses |        4        |
|             'cîntărilor'            |             'cântărilor'            |              replace_words              | verses |        4        |
|                'cîmp'               |                'câmp'               |              replace_words              | verses |        4        |
|              'gîndeşte'             |              'gândeşte'             |              replace_words              | verses |        4        |
|            'îmbrăţişîndu'           |            'îmbrăţişându'           |              replace_words              | verses |        4        |
|               'plîng'               |               'plâng'               |              replace_words              | verses |        4        |
|             'întîlnirea'            |             'întâlnirea'            |              replace_words              | verses |        4        |
|               'plînge'              |               'plânge'              |              replace_words              | verses |        4        |
|              'ajungînd'             |              'ajungând'             |              replace_words              | verses |        4        |
|               'zîmbet'              |               'zâmbet'              |              replace_words              | verses |        4        |
|               'dîndu'               |               'dându'               |              replace_words              | verses |        4        |
|             'sărutîndu'             |             'sărutându'             |              replace_words              | verses |        4        |
|              'osîndit'              |              'osândit'              |              replace_words              | verses |        4        |
|               'Lîngă'               |               'Lângă'               |              replace_words              | verses |        4        |
|              'rămîneţi'             |              'rămâneţi'             |              replace_words              | verses |        4        |
|              'gîndindu'             |              'gândindu'             |              replace_words              | verses |        4        |
|               'atîtor'              |               'atâtor'              |              replace_words              | verses |        4        |
|              'strînşi'              |              'strânşi'              |              replace_words              | verses |        4        |
|             'lumînările'            |             'lumânările'            |              replace_words              | verses |        4        |
|             'pămînteşti'            |             'pământeşti'            |              replace_words              | verses |        4        |
|              'lumînări'             |              'lumânări'             |              replace_words              | verses |        4        |
|              'oricîte'              |              'oricâte'              |              replace_words              | verses |        4        |
|              'stăpîni'              |              'stăpâni'              |              replace_words              | verses |        4        |
|             'întîmpina'             |             'întâmpina'             |              replace_words              | verses |        4        |
|               'sfîrşi'              |               'sfârşi'              |              replace_words              | verses |        4        |
|              'zicîndu'              |              'zicându'              |              replace_words              | verses |        4        |
|             'amîndurora'            |             'amândurora'            |              replace_words              | verses |        4        |
|             'insistînd'             |             'insistând'             |              replace_words              | verses |        4        |
