+-------------------------------------+-------------------------------------+-----------------------------------------+--------+-----------------+
|            Cuvânt inițial           |          Cuvânt înlocuitor          |                  Regulă                 |  Câmp  | Număr procesări |
|              'îndemînă'             |              'îndemână'             |              replace_words              | verses |        8        |
|               'mîncam'              |               'mâncam'              |              replace_words              | verses |        8        |
|              'văzîndu'              |              'văzându'              |              replace_words              | verses |        8        |
|               'Cuvînt'              |               'Cuvânt'              |              replace_words              | verses |        8        |
|               'ţinînd'              |               'ţinând'              |              replace_words              | verses |        8        |
|             'tremurînd'             |             'tremurând'             |              replace_words              | verses |        8        |
|               'hîrtie'              |               'hârtie'              |              replace_words              | verses |        8        |
|              'Cîntarea'             |              'Cântarea'             |              replace_words              | verses |        8        |
|               'arzînd'              |               'arzând'              |              replace_words              | verses |        8        |
|               'Sfîntă'              |               'Sfântă'              |              replace_words              | verses |        8        |
|                '... '               |                '...'                |               strip_spaces              | verses |        7        |
|               'vîrsta'              |               'vârsta'              |              replace_words              | verses |        7        |
|              'neavînd'              |              'neavând'              |              replace_words              | verses |        7        |
|               'plîng'               |               'plâng'               |              replace_words              | verses |        7        |
|               'strîng'              |               'strâng'              |              replace_words              | verses |        7        |
|               'adînci'              |               'adânci'              |              replace_words              | verses |        7        |
|               'dîndu'               |               'dându'               |              replace_words              | verses |        7        |
|              'ţinîndu'              |              'ţinându'              |              replace_words              | verses |        7        |
|              'gîndindu'             |              'gândindu'             |              replace_words              | verses |        7        |
|              'plîngeau'             |              'plângeau'             |              replace_words              | verses |        7        |
|               'cîine'               |               'câine'               |              replace_words              | verses |        7        |
|               'cîmpul'              |               'câmpul'              |              replace_words              | verses |        7        |
|              'mergînd'              |              'mergând'              |              replace_words              | verses |        7        |
|              'coborît'              |              'coborât'              |              replace_words              | verses |        7        |
|             'hotărîrea'             |             'hotărârea'             |              replace_words              | verses |        7        |
|              'cîinele'              |              'câinele'              |              replace_words              | verses |        7        |
|              'Mîncarea'             |              'Mâncarea'             |              replace_words              | verses |        7        |
|              'strîngă'              |              'strângă'              |              replace_words              | verses |        7        |
|             'rîndurile'             |             'rândurile'             |              replace_words              | verses |        7        |
|            '      - Da! '           |               '- Da! '              |               strip_spaces              | verses |        6        |
|           ' - Bucureşti. '          |           ' - Bucureşti.'           |               strip_spaces              | verses |        6        |
|               'cîntec'              |               'cântec'              |              replace_words              | verses |        6        |
|              'trăgînd'              |              'trăgând'              |              replace_words              | verses |        6        |
|               'Rîturi'              |               'Râturi'              |              replace_words              | verses |        6        |
|               'mînca'               |               'mânca'               |              replace_words              | verses |        6        |
|               'Întîi'               |               'Întâi'               |              replace_words              | verses |        6        |
|                'dînd'               |                'dând'               |              replace_words              | verses |        6        |
|               'Lîngă'               |               'Lângă'               |              replace_words              | verses |        6        |
|           'binecuvîntare'           |           'binecuvântare'           |              replace_words              | verses |        6        |
|             'stăpînirea'            |             'stăpânirea'            |              replace_words              | verses |        6        |
|                'Atît'               |                'Atât'               |              replace_words              | verses |        6        |
|              'căutînd'              |              'căutând'              |              replace_words              | verses |        6        |
|              'trîntind'             |              'trântind'             |              replace_words              | verses |        6        |
|              'trîntit'              |              'trântit'              |              replace_words              | verses |        6        |
|                'rîs'                |                'râs'                |              replace_words              | verses |        6        |
|              'rămînea'              |              'rămânea'              |              replace_words              | verses |        6        |
|               'amărît'              |               'amărât'              |              replace_words              | verses |        6        |
|              'crezînd'              |              'crezând'              |              replace_words              | verses |        6        |
|            'înmormîntat'            |            'înmormântat'            |              replace_words              | verses |        6        |
|             'frămîntări'            |             'frământări'            |              replace_words              | verses |        6        |
|              'Amîndoi'              |              'Amândoi'              |              replace_words              | verses |        6        |
|           'binecuvînteze'           |           'binecuvânteze'           |              replace_words              | verses |        6        |
|              'lucrînd'              |              'lucrând'              |              replace_words              | verses |        6        |
|              'arătîndu'             |              'arătându'             |              replace_words              | verses |        6        |
|                'gît'                |                'gât'                |              replace_words              | verses |        6        |
|              'sfîntul'              |              'sfântul'              |              replace_words              | verses |        6        |
|              'hotărîţi'             |              'hotărâţi'             |              replace_words              | verses |        6        |
|             'răspîndit'             |             'răspândit'             |              replace_words              | verses |        6        |
|               'sînul'               |               'sânul'               |              replace_words              | verses |        6        |
|               'mîncat'              |               'mâncat'              |              replace_words              | verses |        6        |
|             'Săptămîna'             |             'Săptămâna'             |              replace_words              | verses |        6        |
|                'Pîn'                |                'Pân'                |              replace_words              | verses |        6        |
|             'Sînicoară'             |             'Sânicoară'             |              replace_words              | verses |        6        |
|            '      - Da! '           |            '      - Da! '           |               replace_nbsp              | verses |        6        |
|            '      Amin. '           |               'Amin. '              |               strip_spaces              | verses |        5        |
|             'simţămînt'             |             'simţământ'             |              replace_words              | verses |        5        |
|             'întîmplare'            |             'întâmplare'            |              replace_words              | verses |        5        |
|              'aducînd'              |              'aducând'              |              replace_words              | verses |        5        |
|              'învîrtea'             |              'învârtea'             |              replace_words              | verses |        5        |
|            'întîmplarea'            |            'întâmplarea'            |              replace_words              | verses |        5        |
|               'mînios'              |               'mânios'              |              replace_words              | verses |        5        |
|               'grîul'               |               'grâul'               |              replace_words              | verses |        5        |
|              'strînşi'              |              'strânşi'              |              replace_words              | verses |        5        |
|               'mănînc'              |               'mănânc'              |              replace_words              | verses |        5        |
|              'sfîrşise'             |              'sfârşise'             |              replace_words              | verses |        5        |
|             'stăpîniri'             |             'stăpâniri'             |              replace_words              | verses |        5        |
|              'luptînd'              |              'luptând'              |              replace_words              | verses |        5        |
|               'cerînd'              |               'cerând'              |              replace_words              | verses |        5        |
|              'rămîneau'             |              'rămâneau'             |              replace_words              | verses |        5        |
|              'hotărîre'             |              'hotărâre'             |              replace_words              | verses |        5        |
|              'stăpîni'              |              'stăpâni'              |              replace_words              | verses |        5        |
|             'întîlnesc'             |             'întâlnesc'             |              replace_words              | verses |        5        |
|              'punîndu'              |              'punându'              |              replace_words              | verses |        5        |
|               'stîngă'              |               'stângă'              |              replace_words              | verses |        5        |
|              'cîntării'             |              'cântării'             |              replace_words              | verses |        5        |
|               'cînte'               |               'cânte'               |              replace_words              | verses |        5        |
|            'răspîndirea'            |            'răspândirea'            |              replace_words              | verses |        5        |
|              'întîlnim'             |              'întâlnim'             |              replace_words              | verses |        5        |
|              'arătînd'              |              'arătând'              |              replace_words              | verses |        5        |
|               'cîştig'              |               'câştig'              |              replace_words              | verses |        5        |
|               'dînsul'              |               'dânsul'              |              replace_words              | verses |        5        |
|               'tînără'              |               'tânără'              |              replace_words              | verses |        5        |
|            'Bineînţeles'            |            'Bineânţeles'            |              replace_words              | verses |        5        |
|             'ascultînd'             |             'ascultând'             |              replace_words              | verses |        5        |
|               'lăsînd'              |               'lăsând'              |              replace_words              | verses |        5        |
|               'cîntat'              |               'cântat'              |              replace_words              | verses |        5        |
|              'zîmbind'              |              'zâmbind'              |              replace_words              | verses |        5        |
|             'cîteodată'             |             'câteodată'             |              replace_words              | verses |        5        |
|             'întîmpinat'            |             'întâmpinat'            |              replace_words              | verses |        5        |
|               'vîntul'              |               'vântul'              |              replace_words              | verses |        5        |
|             'hotărîsem'             |             'hotărâsem'             |              replace_words              | verses |        5        |
|              'plecînd'              |              'plecând'              |              replace_words              | verses |        5        |
|               'căzînd'              |               'căzând'              |              replace_words              | verses |        5        |
|             'încercînd'             |             'încercând'             |              replace_words              | verses |        5        |
|             'săptămîna'             |             'săptămâna'             |              replace_words              | verses |        5        |
|            'deschizîndu'            |            'deschizându'            |              replace_words              | verses |        5        |
|                'rîse'               |                'râse'               |              replace_words              | verses |        5        |
|               'Mîine'               |               'Mâine'               |              replace_words              | verses |        5        |
|              'vînătăi'              |              'vânătăi'              |              replace_words              | verses |        5        |
|            'fărîmiturile'           |            'fărâmiturile'           |              replace_words              | verses |        5        |
|            '      Amin. '           |            '      Amin. '           |               replace_nbsp              | verses |        5        |
|            '      - Nu. '           |               '- Nu. '              |               strip_spaces              | verses |        4        |
|            '      - Nu! '           |               '- Nu! '              |               strip_spaces              | verses |        4        |
|            '      - Da. '           |               '- Da. '              |               strip_spaces              | verses |        4        |
| '      - Bine. S...ză. Următorul: ' |   '- Bine. Semnează. Următorul: '   |               strip_spaces              | verses |        4        |
| '      - Şi d-ta...stea Domnului? ' | '- Şi d-ta faci ...stea Domnului? ' |               strip_spaces              | verses |        4        |
|              'mîngîiat'             |              'mângâiat'             |              replace_words              | verses |        4        |
|             'întîlneau'             |             'întâlneau'             |              replace_words              | verses |        4        |
|                'fîn'                |                'fân'                |              replace_words              | verses |        4        |
|             'întîlnirea'            |             'întâlnirea'            |              replace_words              | verses |        4        |
|               'plînge'              |               'plânge'              |              replace_words              | verses |        4        |
|              'sămînţa'              |              'sămânţa'              |              replace_words              | verses |        4        |
|                'tîrg'               |                'târg'               |              replace_words              | verses |        4        |
|              'strînge'              |              'strânge'              |              replace_words              | verses |        4        |
|              'aşezîndu'             |              'aşezându'             |              replace_words              | verses |        4        |
|                'vîrf'               |                'vârf'               |              replace_words              | verses |        4        |
|              'nicicînd'             |              'nicicând'             |              replace_words              | verses |        4        |
|               'tîrgul'              |               'târgul'              |              replace_words              | verses |        4        |
|           'binecuvîntată'           |           'binecuvântată'           |              replace_words              | verses |        4        |
|               'Sfînta'              |               'Sfânta'              |              replace_words              | verses |        4        |
|               'blînd'               |               'blând'               |              replace_words              | verses |        4        |
|            'pămîntească'            |            'pământească'            |              replace_words              | verses |        4        |
|             'întîmplase'            |             'întâmplase'            |              replace_words              | verses |        4        |
|               'urîte'               |               'urâte'               |              replace_words              | verses |        4        |
